id,text,label
1252,312 تومن برای خرید پوشاک دادم,shopping
1253,درمانگاه 3478 تومن شد,health
1254,دارو 3005 تومن شد,health
1255,1985 تومن برای اسنپ دادم,transport
1256,4827 تومن خرج پارک شد,entertainment
1257,خرج خانه 1345 تومن شد,housing
1258,خرج غذا 899 تومن شد,food
1259,در رستوران غذا 2181 تومن شد,food
1260,4479 تومن مترو شارژ کردم,transport
1261,875 تومن اسنپ گرفتم,transport
1262,خرج تفریح 1187 تومن شد,entertainment
1263,قبض گاز 3465 تومن شد,housing
1264,خرج خانه 1522 تومن شد,housing
1265,4184 تومن اینترنت دادم,housing
1266,3991 تومن برای کفش دادم,shopping
1267,شارژ ساختمان 4667 تومن شد,housing
1268,خرج متفرقه 3233 تومن شد,other
1269,غذای رستوران 4507 تومن شد,food
1270,1300 تومن برای خرید غذا دادم,food
1271,708 تومن برای غذا دادم,food
1272,3491 تومن خرج سفر شد,other
1273,خرج لوازم تحریر 4369 تومن شد,shopping
1274,خرج لوازم تحریر 3701 تومن شد,shopping
1275,برای غذا 3346 تومن خرج کردم,food
1276,تاکسی 944 تومن شد,transport
1277,بلیط تئاتر 1199 تومن شد,entertainment
1278,1514 تومن کمک خیریه کردم,other
1279,3800 تومن خرج کنسرت شد,entertainment
1280,خرج غذا 2759 تومن شد,food
1281,تعمیرات خانه 4465 تومن شد,housing
1282,3527 تومن خرج غذا شد,food
1283,دارو 3416 تومن شد,health
1284,خرج خانه 634 تومن شد,housing
1285,بلیط تئاتر 1700 تومن شد,entertainment
1286,خرج غذا 1804 تومن شد,food
1287,دارو 2611 تومن شد,health
1288,درمانگاه 4282 تومن شد,health
1289,4280 تومن لباس خریدم,shopping
1290,در رستوران غذا 67 تومن شد,food
1291,2045 تومن برای اسنپ دادم,transport
1292,خرج تفریح 2670 تومن شد,entertainment
1293,تاکسی 3488 تومن شد,transport
1294,شارژ موبایل 3940 تومن شد,other
1295,221 تومن برای کفش دادم,shopping
1296,کتاب 4050 تومن شد,other
1297,3162 تومن خرج غذا شد,food
1298,بولینگ 3460 تومن شد,entertainment
1299,دارو 3106 تومن شد,health
1300,خرج لوازم تحریر 3110 تومن شد,shopping
1301,غذا 3362 تومن شد,food
1302,1064 تومن برای خرید سوپر دادم,shopping
1303,غذا 480 تومن شد,food
1304,576 تومن اتوبوس شد,transport
1305,3283 تومن قبض آب شد,housing
1306,تعمیرات خانه 3838 تومن شد,housing
1307,1011 تومن شهربازی رفتیم,entertainment
1308,2316 تومن برای غذا دادم,food
1309,1267 تومن برای خرید غذا دادم,food
1310,93 تومن دکتر گرفتم,health
1311,برای غذا 2194 تومن خرج کردم,food
1312,شارژ موبایل 4151 تومن شد,other
1313,در رستوران غذا 1051 تومن شد,food
1314,4638 تومن برای خرید پوشاک دادم,shopping
1315,اجاره 1513 تومن شد,housing
1316,کتاب 2691 تومن شد,other
1317,لوازم خانگی 2765 تومن شد,shopping
1318,برای غذا 4518 تومن خرج کردم,food
1319,کیف 2534 تومن شد,shopping
1320,3223 تومن از داروخانه خرید کردم,health
1321,دارو 2145 تومن شد,health
1322,4319 تومن قبض آب شد,housing
1323,1908 تومن لباس خریدم,shopping
1324,1690 تومن از داروخانه خرید کردم,health
1325,711 تومن هدیه خریدم,other
1326,خرج غذا 1644 تومن شد,food
1327,3318 تومن از داروخانه خرید کردم,health
1328,1769 تومن اشتراک خریدم,other
1329,4435 تومن کمک خیریه کردم,other
1330,دارو 4085 تومن شد,health
1331,خرج خانه 986 تومن شد,housing
1332,4817 تومن هدیه خریدم,other
1333,لوازم خانگی 3852 تومن شد,shopping
1334,2677 تومن اینترنت دادم,housing
1335,2270 تومن برای سینما دادم,entertainment
1336,4420 تومن برای قبض برق دادم,housing
1337,3195 تومن برای خرید غذا دادم,food
1338,خرج غذا 3395 تومن شد,food
1339,1488 تومن قبض آب شد,housing
1340,تعمیرات خانه 3161 تومن شد,housing
1341,قبض گاز 4730 تومن شد,housing
1342,4910 تومن خرج سفر شد,other
1343,697 تومن برای بازی دادم,entertainment
1344,1473 تومن دکتر گرفتم,health
1345,غذا 1381 تومن شد,food
1346,خرج متفرقه 1007 تومن شد,other
1347,2803 تومن برای قبض برق دادم,housing
1348,3835 تومن شهربازی رفتیم,entertainment
1349,اجاره 3397 تومن شد,housing
1350,573 تومن برای اسنپ دادم,transport
1351,غذای رستوران 184 تومن شد,food
1352,دارو 3026 تومن شد,health
1353,غذای رستوران 3866 تومن شد,food
1354,غذای رستوران 1805 تومن شد,food
1355,خرج متفرقه 3541 تومن شد,other
1356,2900 تومن برای بازی دادم,entertainment
1357,155 تومن اتوبوس شد,transport
1358,خرج لوازم تحریر 1764 تومن شد,shopping
1359,4143 تومن خرج سفر شد,other
1360,غذای رستوران 461 تومن شد,food
1361,ویزیت پزشک 3602 تومن شد,health
1362,در رستوران غذا 3244 تومن شد,food
1363,شارژ ساختمان 2357 تومن شد,housing
1364,کیف 278 تومن شد,shopping
1365,472 تومن غذا گرفتم,food
1366,3480 تومن هدیه خریدم,other
1367,دندانپزشک 587 تومن شد,health
1368,برای غذا 3613 تومن خرج کردم,food
1369,بلیط تئاتر 229 تومن شد,entertainment
1370,تعمیرات خانه 4299 تومن شد,housing
1371,2550 تومن برای اسنپ دادم,transport
1372,ویزیت پزشک 672 تومن شد,health
1373,1178 تومن برای اسنپ دادم,transport
1374,خرج غذا 2877 تومن شد,food
1375,1265 تومن خرج کنسرت شد,entertainment
1376,3571 تومن خرج غذا شد,food
1377,1032 تومن غذا گرفتم,food
1378,4668 تومن برای خرید غذا دادم,food
1379,505 تومن خرج پارک شد,entertainment
1380,3938 تومن برای خرید غذا دادم,food
1381,غذای رستوران 616 تومن شد,food
1382,2665 تومن تاکسی اینترنتی گرفتم,transport
1383,1602 تومن قبض آب شد,housing
1384,درمانگاه 1039 تومن شد,health
1385,2762 تومن برای غذا دادم,food
1386,4132 تومن اینترنت دادم,housing
1387,شارژ ساختمان 4036 تومن شد,housing
1388,2495 تومن دکتر گرفتم,health
1389,4457 تومن قبض آب شد,housing
1390,747 تومن غذا گرفتم,food
1391,3761 تومن خرید اینترنتی کردم,shopping
1392,دارو 4037 تومن شد,health
1393,غذای رستوران 4916 تومن شد,food
1394,2125 تومن کمک خیریه کردم,other
1395,1093 تومن اتوبوس شد,transport
1396,2021 تومن قبض آب شد,housing
1397,4756 تومن اشتراک خریدم,other
1398,کرایه تاکسی 1144 تومن شد,transport
1399,بلیط تئاتر 1845 تومن شد,entertainment
1400,غذای رستوران 1815 تومن شد,food
1401,بلیط تئاتر 3515 تومن شد,entertainment
1402,کیف 1840 تومن شد,shopping
1403,غذای رستوران 2440 تومن شد,food
1404,لوازم خانگی 2491 تومن شد,shopping
1405,درمانگاه 367 تومن شد,health
1406,1084 تومن خرج غذا شد,food
1407,خرید دارو 1713 تومن شد,health
1408,3192 تومن غذا گرفتم,food
1409,887 تومن خرج غذا شد,food
1410,کرایه تاکسی 3848 تومن شد,transport
1411,خرید دارو 1943 تومن شد,health
1412,1418 تومن برای خرید سوپر دادم,shopping
1413,خرج تفریح 2807 تومن شد,entertainment
1414,324 تومن قبض آب شد,housing
1415,دارو 3853 تومن شد,health
1416,در رستوران غذا 4724 تومن شد,food
1417,57 تومن هدیه خریدم,other
1418,979 تومن برای غذا دادم,food
1419,خرج خانه 2125 تومن شد,housing
1420,خرج تفریح 3709 تومن شد,entertainment
1421,4420 تومن خرج غذا شد,food
1422,ویزیت پزشک 3504 تومن شد,health
1423,4684 تومن برای کفش دادم,shopping
1424,945 تومن شهربازی رفتیم,entertainment
1425,دارو 2692 تومن شد,health
1426,2172 تومن برای اسنپ دادم,transport
1427,2519 تومن غذا گرفتم,food
1428,ویزیت پزشک 356 تومن شد,health
1429,غذا 3071 تومن شد,food
1430,غذای رستوران 2884 تومن شد,food
1431,کرایه تاکسی 752 تومن شد,transport
1432,تاکسی 4172 تومن شد,transport
1433,خرج غذا 4387 تومن شد,food
1434,دارو 1249 تومن شد,health
1435,3174 تومن از داروخانه خرید کردم,health
1436,شارژ موبایل 4259 تومن شد,other
1437,دندانپزشک 2552 تومن شد,health
1438,بلیط تئاتر 3545 تومن شد,entertainment
1439,خرید دارو 3688 تومن شد,health
1440,4756 تومن برای خرید سوپر دادم,shopping
1441,3454 تومن خرج سفر شد,other
1442,3383 تومن خرج پارک شد,entertainment
1443,3846 تومن برای کفش دادم,shopping
1444,شارژ موبایل 1226 تومن شد,other
1445,برای غذا 53 تومن خرج کردم,food
1446,2230 تومن کمک خیریه کردم,other
1447,کرایه تاکسی 377 تومن شد,transport
1448,567 تومن لباس خریدم,shopping
1449,غذای رستوران 1796 تومن شد,food
1450,4584 تومن آزمایش دادم,health
1451,4200 تومن هدیه خریدم,other
1452,کیف 4241 تومن شد,shopping
1453,2325 تومن اشتراک خریدم,other
1454,تعمیرات خانه 3813 تومن شد,housing
1455,3018 تومن تاکسی اینترنتی گرفتم,transport
1456,لوازم خانگی 3531 تومن شد,shopping
1457,2042 تومن از داروخانه خرید کردم,health
1458,اجاره 3115 تومن شد,housing
1459,4532 تومن برای اسنپ دادم,transport
1460,3696 تومن خرج غذا شد,food
1461,بلیط تئاتر 3133 تومن شد,entertainment
1462,برای غذا 1766 تومن خرج کردم,food
1463,شارژ ساختمان 4721 تومن شد,housing
1464,بلیط تئاتر 873 تومن شد,entertainment
1465,3335 تومن برای غذا دادم,food
1466,1349 تومن برای کفش دادم,shopping
1467,2528 تومن برای بیمه دادم,other
1468,بنزین 1831 تومن شد,transport
1469,4403 تومن دکتر گرفتم,health
1470,بنزین 1257 تومن شد,transport
1471,1354 تومن اسنپ گرفتم,transport
1472,خرج لوازم تحریر 3126 تومن شد,shopping
1473,درمانگاه 3521 تومن شد,health
1474,بولینگ 1131 تومن شد,entertainment
1475,خرج متفرقه 4429 تومن شد,other
1476,کرایه تاکسی 2995 تومن شد,transport
1477,4994 تومن مترو شارژ کردم,transport
1478,4982 تومن برای خرید پوشاک دادم,shopping
1479,دارو 2641 تومن شد,health
1480,489 تومن برای بازی دادم,entertainment
1481,کتاب 3976 تومن شد,other
1482,269 تومن برای کفش دادم,shopping
1483,در رستوران غذا 2367 تومن شد,food
1484,4810 تومن خرج سفر شد,other
1485,4060 تومن دکتر گرفتم,health
1486,کرایه تاکسی 4542 تومن شد,transport
1487,در رستوران غذا 3131 تومن شد,food
1488,3895 تومن برای خرید غذا دادم,food
1489,غذای رستوران 59 تومن شد,food
1490,خرج غذا 1076 تومن شد,food
1491,2846 تومن برای کفش دادم,shopping
1492,ویزیت پزشک 836 تومن شد,health
1493,خرج تفریح 3296 تومن شد,entertainment
1494,کتاب 2895 تومن شد,other
1495,خرج متفرقه 807 تومن شد,other
1496,خرج غذا 3235 تومن شد,food
1497,1791 تومن برای خرید غذا دادم,food
1498,کرایه تاکسی 1387 تومن شد,transport
1499,2362 تومن اینترنت دادم,housing
1500,خرج تفریح 3371 تومن شد,entertainment
1501,1114 تومن لباس خریدم,shopping
1502,خرج غذا 323 تومن شد,food
1503,بولینگ 2761 تومن شد,entertainment
1504,بلیط تئاتر 3399 تومن شد,entertainment
1505,586 تومن آزمایش دادم,health
1506,تاکسی 1704 تومن شد,transport
1507,4805 تومن اشتراک خریدم,other
1508,قبض گاز 610 تومن شد,housing
1509,خرج غذا 345 تومن شد,food
1510,خرج تفریح 3437 تومن شد,entertainment
1511,1897 تومن از داروخانه خرید کردم,health
1512,شارژ موبایل 1020 تومن شد,other
1513,1370 تومن برای اسنپ دادم,transport
1514,2501 تومن اتوبوس شد,transport
1515,1084 تومن برای خرید غذا دادم,food
1516,برای غذا 3859 تومن خرج کردم,food
1517,843 تومن مترو شارژ کردم,transport
1518,بنزین 3153 تومن شد,transport
1519,برای غذا 718 تومن خرج کردم,food
1520,3000 تومن از داروخانه خرید کردم,health
1521,1573 تومن لباس خریدم,shopping
1522,1044 تومن برای سینما دادم,entertainment
1523,995 تومن از داروخانه خرید کردم,health
1524,4675 تومن غذا گرفتم,food
1525,غذای رستوران 581 تومن شد,food
1526,3735 تومن اینترنت دادم,housing
1527,4769 تومن برای خرید سوپر دادم,shopping
1528,2847 تومن لباس خریدم,shopping
1529,1488 تومن خرج پارک شد,entertainment
1530,شارژ ساختمان 4785 تومن شد,housing
1531,1652 تومن اسنپ گرفتم,transport
1532,کرایه تاکسی 467 تومن شد,transport
1533,3861 تومن خرید اینترنتی کردم,shopping
1534,تعمیرات خانه 3152 تومن شد,housing
1535,1834 تومن اشتراک خریدم,other
1536,4377 تومن برای خرید سوپر دادم,shopping
1537,تاکسی 847 تومن شد,transport
1538,کرایه تاکسی 1843 تومن شد,transport
1539,2430 تومن از داروخانه خرید کردم,health
1540,3814 تومن برای سینما دادم,entertainment
1541,2202 تومن برای بازی دادم,entertainment
1542,2035 تومن برای قبض برق دادم,housing
1543,خرج متفرقه 924 تومن شد,other
1544,بنزین 951 تومن شد,transport
1545,ویزیت پزشک 4877 تومن شد,health
1546,147 تومن برای سینما دادم,entertainment
1547,3674 تومن شهربازی رفتیم,entertainment
1548,1961 تومن مترو شارژ کردم,transport
1549,بولینگ 4879 تومن شد,entertainment
1550,بولینگ 1426 تومن شد,entertainment
1551,در رستوران غذا 1303 تومن شد,food
1552,درمانگاه 3333 تومن شد,health
1553,4662 تومن خرج غذا شد,food
1554,1415 تومن کمک خیریه کردم,other
1555,خرج تفریح 1989 تومن شد,entertainment
1556,کتاب 4331 تومن شد,other
1557,اجاره 1246 تومن شد,housing
1558,بولینگ 1313 تومن شد,entertainment
1559,3552 تومن دکتر گرفتم,health
1560,خرج لوازم تحریر 1800 تومن شد,shopping
1561,3307 تومن برای اسنپ دادم,transport
1562,خرج لوازم تحریر 504 تومن شد,shopping
1563,کرایه تاکسی 1230 تومن شد,transport
1564,برای غذا 3442 تومن خرج کردم,food
1565,1377 تومن غذا گرفتم,food
1566,1685 تومن اینترنت دادم,housing
1567,خرج غذا 1339 تومن شد,food
1568,قبض گاز 341 تومن شد,housing
1569,2073 تومن اتوبوس شد,transport
1570,خرید دارو 2432 تومن شد,health
1571,کرایه تاکسی 4109 تومن شد,transport
1572,دندانپزشک 2760 تومن شد,health
1573,خرج متفرقه 2583 تومن شد,other
1574,کرایه تاکسی 2877 تومن شد,transport
1575,دارو 1064 تومن شد,health
1576,تاکسی 3006 تومن شد,transport
1577,2706 تومن برای غذا دادم,food
1578,1174 تومن برای قبض برق دادم,housing
1579,4814 تومن هدیه خریدم,other
1580,برای غذا 422 تومن خرج کردم,food
1581,دندانپزشک 2128 تومن شد,health
1582,شارژ ساختمان 1169 تومن شد,housing
1583,1421 تومن برای خرید سوپر دادم,shopping
1584,اجاره 1240 تومن شد,housing
1585,در رستوران غذا 1198 تومن شد,food
1586,تاکسی 4578 تومن شد,transport
1587,2471 تومن خرج سفر شد,other
1588,1855 تومن برای خرید غذا دادم,food
1589,دارو 4291 تومن شد,health
1590,خرج متفرقه 2617 تومن شد,other
1591,3892 تومن برای خرید غذا دادم,food
1592,4767 تومن قبض آب شد,housing
1593,غذا 4253 تومن شد,food
1594,3118 تومن تاکسی اینترنتی گرفتم,transport
1595,برای غذا 1303 تومن خرج کردم,food
1596,2903 تومن برای اسنپ دادم,transport
1597,3551 تومن برای اسنپ دادم,transport
1598,2220 تومن اینترنت دادم,housing
1599,خرج تفریح 3259 تومن شد,entertainment
1600,کرایه تاکسی 3001 تومن شد,transport
1601,4819 تومن قبض آب شد,housing
1602,2731 تومن غذا گرفتم,food
1603,کتاب 2020 تومن شد,other
1604,تعمیرات خانه 3069 تومن شد,housing
1605,کتاب 4887 تومن شد,other
1606,خرج غذا 4468 تومن شد,food
1607,3520 تومن تاکسی اینترنتی گرفتم,transport
1608,شارژ موبایل 230 تومن شد,other
1609,2113 تومن دکتر گرفتم,health
1610,2083 تومن برای بازی دادم,entertainment
1611,در رستوران غذا 3652 تومن شد,food
1612,خرید دارو 1929 تومن شد,health
1613,بولینگ 2470 تومن شد,entertainment
1614,608 تومن خرج سفر شد,other
1615,خرج خانه 170 تومن شد,housing
1616,قبض گاز 4337 تومن شد,housing
1617,خرج متفرقه 3978 تومن شد,other
1618,بولینگ 1576 تومن شد,entertainment
1619,خرج متفرقه 4908 تومن شد,other
1620,کتاب 4145 تومن شد,other
1621,در رستوران غذا 1865 تومن شد,food
1622,664 تومن برای سینما دادم,entertainment
1623,2578 تومن اسنپ گرفتم,transport
1624,2715 تومن اینترنت دادم,housing
1625,395 تومن خرج سفر شد,other
1626,4935 تومن قبض آب شد,housing
1627,1794 تومن خرج سفر شد,other
1628,دندانپزشک 424 تومن شد,health
1629,2551 تومن خرج کنسرت شد,entertainment
1630,807 تومن شهربازی رفتیم,entertainment
1631,3409 تومن برای خرید پوشاک دادم,shopping
1632,1446 تومن اتوبوس شد,transport
1633,لوازم خانگی 4060 تومن شد,shopping
1634,2244 تومن برای بازی دادم,entertainment
1635,کتاب 285 تومن شد,other
1636,3795 تومن غذا گرفتم,food
1637,تاکسی 664 تومن شد,transport
1638,409 تومن شهربازی رفتیم,entertainment
1639,301 تومن خرج غذا شد,food
1640,تاکسی 3649 تومن شد,transport
1641,خرج تفریح 1892 تومن شد,entertainment
1642,3587 تومن خرج غذا شد,food
1643,برای غذا 2626 تومن خرج کردم,food
1644,بنزین 1071 تومن شد,transport
1645,128 تومن برای بازی دادم,entertainment
1646,برای غذا 4204 تومن خرج کردم,food
1647,96 تومن از داروخانه خرید کردم,health
1648,شارژ موبایل 3969 تومن شد,other
1649,درمانگاه 1228 تومن شد,health
1650,4342 تومن برای قبض برق دادم,housing
1651,خرج تفریح 2077 تومن شد,entertainment
1652,درمانگاه 3775 تومن شد,health
1653,دندانپزشک 2713 تومن شد,health
1654,2668 تومن اتوبوس شد,transport
1655,3422 تومن غذا گرفتم,food
1656,4115 تومن اشتراک خریدم,other
1657,4904 تومن خرید اینترنتی کردم,shopping
1658,لوازم خانگی 1067 تومن شد,shopping
1659,4272 تومن خرج سفر شد,other
1660,تاکسی 3813 تومن شد,transport
1661,برای غذا 4938 تومن خرج کردم,food
1662,برای غذا 759 تومن خرج کردم,food
1663,3432 تومن شهربازی رفتیم,entertainment
1664,دندانپزشک 4237 تومن شد,health
1665,شارژ موبایل 4722 تومن شد,other
1666,خرید دارو 3652 تومن شد,health
1667,دندانپزشک 2896 تومن شد,health
1668,خرج خانه 811 تومن شد,housing
1669,غذای رستوران 496 تومن شد,food
1670,3334 تومن خرج کنسرت شد,entertainment
1671,تاکسی 3341 تومن شد,transport
1672,ویزیت پزشک 145 تومن شد,health
1673,4633 تومن شهربازی رفتیم,entertainment
1674,غذای رستوران 4854 تومن شد,food
1675,3980 تومن برای بازی دادم,entertainment
1676,3301 تومن اشتراک خریدم,other
1677,128 تومن خرج پارک شد,entertainment
1678,خرید دارو 920 تومن شد,health
1679,1211 تومن اسنپ گرفتم,transport
1680,شارژ موبایل 1260 تومن شد,other
1681,3060 تومن شهربازی رفتیم,entertainment
1682,خرید دارو 2978 تومن شد,health
1683,در رستوران غذا 2713 تومن شد,food
1684,4948 تومن خرج پارک شد,entertainment
1685,93 تومن کمک خیریه کردم,other
1686,2403 تومن برای بازی دادم,entertainment
1687,غذای رستوران 3338 تومن شد,food
1688,خرج تفریح 3673 تومن شد,entertainment
1689,422 تومن غذا گرفتم,food
1690,1521 تومن اسنپ گرفتم,transport
1691,اجاره 2227 تومن شد,housing
1692,470 تومن خرج پارک شد,entertainment
1693,بنزین 1106 تومن شد,transport
1694,1074 تومن قبض آب شد,housing
1695,4139 تومن کمک خیریه کردم,other
1696,شارژ ساختمان 4386 تومن شد,housing
1697,655 تومن برای خرید غذا دادم,food
1698,شارژ ساختمان 3543 تومن شد,housing
1699,2530 تومن خرید اینترنتی کردم,shopping
1700,شارژ ساختمان 2382 تومن شد,housing
1701,بولینگ 2964 تومن شد,entertainment
1702,3032 تومن قبض آب شد,housing
1703,خرج متفرقه 3932 تومن شد,other
1704,بنزین 1621 تومن شد,transport
1705,1332 تومن برای غذا دادم,food
1706,3440 تومن برای قبض برق دادم,housing
1707,بلیط تئاتر 790 تومن شد,entertainment
1708,دندانپزشک 4880 تومن شد,health
1709,1394 تومن خرج پارک شد,entertainment
1710,درمانگاه 1534 تومن شد,health
1711,شارژ موبایل 4382 تومن شد,other
1712,شارژ موبایل 630 تومن شد,other
1713,خرج غذا 2990 تومن شد,food
1714,3231 تومن شهربازی رفتیم,entertainment
1715,1242 تومن کمک خیریه کردم,other
1716,قبض گاز 1156 تومن شد,housing
1717,3810 تومن شهربازی رفتیم,entertainment
1718,کیف 2705 تومن شد,shopping
1719,بلیط تئاتر 606 تومن شد,entertainment
1720,تعمیرات خانه 604 تومن شد,housing
1721,غذای رستوران 2926 تومن شد,food
1722,633 تومن غذا گرفتم,food
1723,خرج غذا 2216 تومن شد,food
1724,3639 تومن لباس خریدم,shopping
1725,تعمیرات خانه 2231 تومن شد,housing
1726,2795 تومن خرج غذا شد,food
1727,برای غذا 4582 تومن خرج کردم,food
1728,درمانگاه 2679 تومن شد,health
1729,خرج لوازم تحریر 197 تومن شد,shopping
1730,206 تومن آزمایش دادم,health
1731,بولینگ 291 تومن شد,entertainment
1732,2540 تومن تاکسی اینترنتی گرفتم,transport
1733,2411 تومن هدیه خریدم,other
1734,3362 تومن خرج پارک شد,entertainment
1735,کرایه تاکسی 1906 تومن شد,transport
1736,62 تومن برای اسنپ دادم,transport
1737,2370 تومن قبض آب شد,housing
1738,غذای رستوران 469 تومن شد,food
1739,1245 تومن برای سینما دادم,entertainment
1740,شارژ ساختمان 4063 تومن شد,housing
1741,1428 تومن برای بازی دادم,entertainment
1742,2503 تومن برای غذا دادم,food
1743,درمانگاه 3567 تومن شد,health
1744,682 تومن اینترنت دادم,housing
1745,546 تومن خرید اینترنتی کردم,shopping
1746,تاکسی 2509 تومن شد,transport
1747,دندانپزشک 2532 تومن شد,health
1748,بنزین 4007 تومن شد,transport
1749,2480 تومن غذا گرفتم,food
1750,4450 تومن دکتر گرفتم,health
1751,1817 تومن برای سینما دادم,entertainment
1752,در رستوران غذا 4330 تومن شد,food
1753,2103 تومن خرج سفر شد,other
1754,خرید دارو 3229 تومن شد,health
1755,3175 تومن اتوبوس شد,transport
1756,1001 تومن اتوبوس شد,transport
1757,غذا 666 تومن شد,food
1758,بولینگ 4692 تومن شد,entertainment
1759,تعمیرات خانه 4194 تومن شد,housing
1760,4105 تومن برای اسنپ دادم,transport
1761,282 تومن خرج غذا شد,food
1762,خرج خانه 2699 تومن شد,housing
1763,2546 تومن آزمایش دادم,health
1764,1184 تومن برای خرید پوشاک دادم,shopping
1765,دندانپزشک 2986 تومن شد,health
1766,خرید دارو 2312 تومن شد,health
1767,1114 تومن برای بیمه دادم,other
1768,قبض گاز 3829 تومن شد,housing
1769,قبض گاز 4341 تومن شد,housing
1770,767 تومن برای کفش دادم,shopping
1771,4287 تومن برای خرید سوپر دادم,shopping
1772,204 تومن خرج سفر شد,other
1773,دندانپزشک 879 تومن شد,health
1774,در رستوران غذا 696 تومن شد,food
1775,165 تومن برای بازی دادم,entertainment
1776,4847 تومن خرید اینترنتی کردم,shopping
1777,657 تومن برای خرید غذا دادم,food
1778,برای غذا 1553 تومن خرج کردم,food
1779,4144 تومن خرید اینترنتی کردم,shopping
1780,3777 تومن اشتراک خریدم,other
1781,اجاره 3848 تومن شد,housing
1782,3398 تومن اسنپ گرفتم,transport
1783,دارو 2250 تومن شد,health
1784,384 تومن خرج سفر شد,other
1785,تاکسی 3781 تومن شد,transport
1786,2737 تومن غذا گرفتم,food
1787,2043 تومن مترو شارژ کردم,transport
1788,1196 تومن هدیه خریدم,other
1789,3287 تومن برای غذا دادم,food
1790,برای غذا 2739 تومن خرج کردم,food
1791,4678 تومن اینترنت دادم,housing
1792,3321 تومن لباس خریدم,shopping
1793,غذای رستوران 1513 تومن شد,food
1794,1019 تومن اتوبوس شد,transport
1795,درمانگاه 4559 تومن شد,health
1796,1851 تومن کمک خیریه کردم,other
1797,1028 تومن برای سینما دادم,entertainment
1798,2698 تومن برای بیمه دادم,other
1799,3299 تومن تاکسی اینترنتی گرفتم,transport
1800,خرج خانه 4295 تومن شد,housing
1801,دارو 3510 تومن شد,health
1802,1541 تومن از داروخانه خرید کردم,health
1803,بنزین 4736 تومن شد,transport
1804,شارژ ساختمان 4282 تومن شد,housing
1805,کیف 3856 تومن شد,shopping
1806,4044 تومن از داروخانه خرید کردم,health
1807,بولینگ 2719 تومن شد,entertainment
1808,4180 تومن هدیه خریدم,other
1809,دارو 4483 تومن شد,health
1810,223 تومن اسنپ گرفتم,transport
1811,2627 تومن برای اسنپ دادم,transport
1812,2366 تومن برای خرید غذا دادم,food
1813,4668 تومن تاکسی اینترنتی گرفتم,transport
1814,تاکسی 3400 تومن شد,transport
1815,خرج لوازم تحریر 3340 تومن شد,shopping
1816,4142 تومن خرج کنسرت شد,entertainment
1817,2177 تومن اینترنت دادم,housing
1818,4669 تومن شهربازی رفتیم,entertainment
1819,2341 تومن برای غذا دادم,food
1820,1298 تومن غذا گرفتم,food
1821,2046 تومن برای خرید غذا دادم,food
1822,تاکسی 408 تومن شد,transport
1823,3499 تومن تاکسی اینترنتی گرفتم,transport
1824,کتاب 3875 تومن شد,other
1825,خرید دارو 4753 تومن شد,health
1826,4579 تومن برای کفش دادم,shopping
1827,بولینگ 4940 تومن شد,entertainment
1828,در رستوران غذا 877 تومن شد,food
1829,برای غذا 2009 تومن خرج کردم,food
1830,2053 تومن برای خرید سوپر دادم,shopping
1831,برای غذا 2561 تومن خرج کردم,food
1832,کتاب 4388 تومن شد,other
1833,3682 تومن اشتراک خریدم,other
1834,2966 تومن هدیه خریدم,other
1835,خرید دارو 4889 تومن شد,health
1836,108 تومن لباس خریدم,shopping
1837,4304 تومن برای خرید غذا دادم,food
1838,2250 تومن از داروخانه خرید کردم,health
1839,1995 تومن برای خرید غذا دادم,food
1840,بنزین 763 تومن شد,transport
1841,خرج خانه 3316 تومن شد,housing
1842,کیف 992 تومن شد,shopping
1843,1209 تومن مترو شارژ کردم,transport
1844,خرج متفرقه 3693 تومن شد,other
1845,1557 تومن برای سینما دادم,entertainment
1846,4968 تومن خرج غذا شد,food
1847,کرایه تاکسی 265 تومن شد,transport
1848,746 تومن مترو شارژ کردم,transport
1849,3950 تومن برای خرید غذا دادم,food
1850,1870 تومن از داروخانه خرید کردم,health
1851,634 تومن برای قبض برق دادم,housing
1852,بنزین 3602 تومن شد,transport
1853,2127 تومن برای غذا دادم,food
1854,1490 تومن برای سینما دادم,entertainment
1855,خرید دارو 3385 تومن شد,health
1856,ویزیت پزشک 2165 تومن شد,health
1857,خرج تفریح 4654 تومن شد,entertainment
1858,847 تومن اتوبوس شد,transport
1859,2750 تومن خرج غذا شد,food
1860,1735 تومن لباس خریدم,shopping
1861,برای غذا 4572 تومن خرج کردم,food
1862,1228 تومن برای بیمه دادم,other
1863,درمانگاه 2516 تومن شد,health
1864,2816 تومن هدیه خریدم,other
1865,بولینگ 1934 تومن شد,entertainment
1866,در رستوران غذا 2411 تومن شد,food
1867,شارژ ساختمان 4596 تومن شد,housing
1868,کتاب 4960 تومن شد,other
1869,2238 تومن برای غذا دادم,food
1870,3853 تومن هدیه خریدم,other
1871,3836 تومن برای خرید سوپر دادم,shopping
1872,کرایه تاکسی 2553 تومن شد,transport
1873,لوازم خانگی 172 تومن شد,shopping
1874,570 تومن برای خرید غذا دادم,food
1875,3312 تومن خرج کنسرت شد,entertainment
1876,2116 تومن خرج غذا شد,food
1877,4597 تومن برای خرید پوشاک دادم,shopping
1878,147 تومن برای بیمه دادم,other
1879,بلیط تئاتر 2930 تومن شد,entertainment
1880,بنزین 628 تومن شد,transport
