id,text,label
2290,تقریبا امروز حدود و حدود امروز رفتم دادم دادم وقتی گرفتم براش امروز بعدش داشتیم گرفتم تومن یه تاکسی 1500,transport
2291,دادم گرفتم خرج وقتی تومن امروز خرج رفتم حدود و که دیروز شد تخفیف براش رفتم گرفتم دادم امروز 400,shopping
2292,خرج براش اونجا کم کم رفتم دادم گرفتم امروز تومن گرفتم برای و حدود مرغ وقتی کردم وقتی 70 شد,food
2293,دیروز رفتم گرفتم بعد تقریبا یه راستش تومن بعدش امروز دادم دادم امروز حدود و داشتیم تقریبا اسنپ براش 1500,transport
2294,بعدش حدود اتوبوس فکر کنم رفتم دادم خریدم که امروز تومن کردم و براش هم 250 گرفتم دیروز که امروز,transport
2295,شد رفتم و برای دادم براش گرفتم کردم خرج بعدش بعد حدود حدود کم 2000 رفتم تومن تفریح تقریبا امروز,entertainment
2296,و تومن رفتم رفتم دادم کنم 2000 یه گرفتم کم گردش حدود خیلی امروز وقتی دیروز براش هم خیلی اونجا,entertainment
2297,خرج رفتم با حدود امروز تقریبا هم و براش فیلم برای وقتی با یه 120 راستش گرفتم دادم یه تومن,entertainment
2298,کردم تومن دادم امروز مرغ براش فکر با 120 گرفتم اونجا کم اونجا رفتم بعد یه حدود و داشت رفتم,food
2299,خیلی امروز و براش کنم کردم خیلی برای تقریبا رفتم 250 دادم هم دارو گرفتم گرفتم تومن داشت امروز حدود,health
2300,دادم تومن رفتم هم راستش 2000 دادم گرفتم کم حدود داشتیم اونجا خریدم حدود کرایه و راستش براش امروز امروز,transport
2301,رفتم داشت کم خرج حدود بعد گرفتم هم و 1200 امروز بعدش راستش کباب دادم براش تومن یه یه دادم,food
2302,امروز گرفتم و حدود برای خرج راستش 120 رفتم دادم بعد تومن شد اجاره خریدم براش خریدم گرفتم حدود حدود,housing
2303,رفتم براش امروز تومن دادم 400 امروز آب که کردم تقریبا کنم گرفتم خرج که شد و حدود فکر برای,housing
2304,هم امروز رفتم حدود 700 گرفتم تومن با برای حدود بعد براش کنم وقتی و تقریبا دادم با برای پیتزا,food
2305,داشت گرفتم دادم براش خریدم دوستا تومن 400 حدود راستش اونجا داشت وقتی و امروز رفتم دادم خیلی با خریدم,entertainment
2306,امروز دادم 1500 رفتم با شد داشت و فکر شد گرفتم حدود تومن براش اونجا داشتیم کافه امروز رفتم امروز,entertainment
2307,کم رفتم دیروز گرفتم ساختمان یه با براش حدود کم امروز دادم و تومن داشت شد هم تقریبا 70 تقریبا,housing
2308,براش 700 رفتم حدود رفتم امروز امروز و تومن اونجا امروز لباس خرج دادم رفتم رفتم کنم فکر اونجا گرفتم,shopping
2309,و کم وقتی پیتزا شد 200 بعدش بعدش براش رفتم گرفتم کم یه بعد تومن امروز دادم گرفتم دیروز حدود,food
2310,دادم دادم تومن داشت یه راستش گرفتم خیلی کرایه حدود اونجا براش حدود خریدم رفتم و با امروز برای 1500,transport
2311,یه امروز تقریبا کردم دادم براش گرفتم دادم خیلی قهوه 300 خرج خریدم حدود دیروز رفتم تومن با خریدم و,food
2312,و حدود رفتم گرفتم تقریبا کم با براش داشتیم امروز 200 خریدم داشتیم دادم قهوه تومن شد فکر هم برای,food
2313,با راستش وقتی دادم دادم حدود امروز 500 براش بعد داشتیم گرفتم تومن پیتزا هم بعد گرفتم و امروز رفتم,food
2314,براش حدود که داشت یه بلیط خریدم فکر که برای بعدش و شد 120 داشتیم تومن امروز دادم رفتم گرفتم,entertainment
2315,کنم دادم داشت فکر براش گرفتم 120 فلافل اونجا حدود و برای برای تومن شد یه امروز برای دیروز رفتم,food
2316,تقریبا تومن امروز داشت خیلی بعد دارو تقریبا حدود گرفتم براش 400 دادم رفتم داشتیم خیلی دادم و خریدم گرفتم,health
2317,گرفتم فکر دادم امروز رفتم بعدش رفتم و 70 ساندویچ هم امروز حدود امروز خرج تومن براش اونجا با اونجا,food
2318,امروز امروز کنم بعدش 250 دادم رفتم خیلی داشتیم که گرفتم گرفتم و یه براش ترمینال حدود کم کنم تومن,transport
2319,دادم تومن 250 حدود خریدم شد براش خیلی دیروز رفتم امروز سفر گرفتم فکر حدود کردم خیلی و گرفتم بعد,transport
2320,یه حدود تومن داشت که فکر گرفتم تقریبا براش 1200 و امروز دادم راستش گرفتم کیک با دادم رفتم که,food
2321,حدود رفت شد راستش گرفتم دادم کردم برای امروز برای 350 و دادم رفتم تقریبا براش کنم تومن داشت راستش,transport
2322,براش 150 کنم خیلی تومن گرفتم دادم تقریبا که کنم کردم حدود امروز تفریح دادم تقریبا حدود کم و رفتم,entertainment
2323,گرفتم گرفتم و اونجا 500 امروز کم یه یه براش گرفتم رفتم دادم یه حدود خرج که رفتم ترمینال تومن,transport
2324,یه و اجاره 120 شد کنم تقریبا کنم حدود گرفتم وقتی امروز براش رفتم داشتیم دادم خرج امروز تومن اونجا,housing
2325,تومن گرفتم با حدود جنس کم امروز کردم و وقتی دیروز براش بعدش 1200 هم رفتم دادم خرج امروز وقتی,shopping
2326,2000 هم رفتم تومن یه امروز گرفتم تقریبا حدود و که هم دادم خریدم امروز براش خریدم دادم کم میوه,shopping
2327,فکر دادم خرج و براش تقریبا دادم تقریبا اونجا امروز تومن یه 300 رفتم خرج داشتیم گرفتم اونجا کفش حدود,shopping
2328,شد دادم با فکر رفتم دیروز دیروز حدود و گرفتم 200 براش تومن کنم امروز تقریبا گرفتم برای دیروز کباب,food
2329,گرفتم راستش حدود دادم تومن کردم 700 شد راستش امروز تقریبا که و وقتی برای کردم رفتم گردش براش کنم,entertainment
2330,خریدم تومن امروز تقریبا و که حدود رفتم کنم دادم براش تخفیف داشت داشت گرفتم حدود برای تقریبا 120 حدود,shopping
2331,که امروز گرفتم رفتم با رفتم اونجا 900 خیلی شد تومن گردش دادم براش حدود و رفتم کم وقتی بعد,entertainment
2332,رفتم تقریبا گرفتم رفتم دادم هم 2000 امروز بعدش بازی اونجا فکر براش دیروز کم حدود وقتی خریدم تومن و,entertainment
2333,امروز دادم 2000 بعد بعدش امروز با خریدم رفتم تومن گرفتم داشت حدود هم براش تخفیف که کنم و حدود,shopping
2334,رفتم و براش وقتی تقریبا تومن دادم 70 حدود شد ساندویچ گرفتم تقریبا با شد برای گرفتم دیروز شد امروز,food
2335,تومن دادم کم حدود خونه رفتم امروز 500 دادم راستش گرفتم و که بعد امروز براش فکر با هم داشت,shopping
2336,تومن کم گرفتم خرج اونجا 50 حدود با رفتم خیلی دادم رفتم رفتم خرج امروز قهوه کم و براش شد,food
2337,دادم تقریبا براش داشت داشت امروز تقریبا تقریبا 120 داشتیم دیروز برای تومن حدود و بعدش رفتم خریدم گرفتم وسایل,shopping
2338,فکر و کنم تومن اونجا رفتم بعدش براش کم راستش امروز حدود گرفتم امروز کم دادم سینما کردم 2000 با,entertainment
2339,حدود قهوه اونجا هم گرفتم فکر کم تومن براش 350 که امروز یه رفتم و رفتم بعدش خریدم داشت دادم,food
2340,امروز گرفتم بعد رفتم کم تومن حدود شد کیک گرفتم کردم بعدش براش 900 بعدش فکر اونجا امروز و دادم,food
2341,و داشت دیروز حدود داشتیم بعدش راستش رفتم امروز اونجا گرفتم با ترمینال امروز کنم حدود دادم تومن براش 1200,transport
2342,دادم شد تومن گرفتم و برای امروز کنم دیروز رفتم براش لباس راستش که 50 حدود داشت حدود رفتم کنم,shopping
2343,فکر بعد امروز رفتم تقریبا تومن فکر حدود براش حدود دادم یه خرج و تقریبا بلیط دیروز 300 گرفتم فکر,entertainment
2344,حدود گرفتم خیلی وقتی و دادم مترو بعدش داشتیم کم با راستش رفتم برای امروز امروز هم تومن 500 براش,transport
2345,خرج که تومن رفتم بعدش اونجا دادم امروز گرفتم گردش امروز حدود تقریبا و وقتی هم 700 رفتم براش گرفتم,entertainment
2346,حدود تقریبا برای گرفتم هم و دیروز خیلی یه تقریبا براش 400 رفتم تومن دادم امروز سینما کردم خرج برای,entertainment
2347,رفتم گرفتم 700 گرفتم سوپرمارکت و گرفتم بعد که فکر براش هم تومن با دادم تقریبا رفتم امروز امروز حدود,shopping
2348,دادم یه براش کردم و 700 خریدم کنم حدود حدود گرفتم برگر با تومن هم امروز رفتم خریدم دادم امروز,food
2349,کم گرفتم بعدش رفتم خیلی دادم گرفتم خیلی رفتم و گردش تومن براش بعد حدود دادم داشتیم شد امروز 500,entertainment
2350,داشت امروز دادم و با اجاره داشت تومن گرفتم فکر راستش رفتم 900 براش بعد داشتیم حدود فکر خرج شد,housing
2351,خیلی دادم و 900 تومن براش دیروز وقتی خرج حدود گرفتم کنم داشت دادم امروز رفتم کردم جنس امروز شد,shopping
2352,تقریبا خرج تومن کم امروز دادم کم 1200 براش خرج گرفتم گرفتم و خریدم رفتم دیروز کنم تقریبا گاز حدود,housing
2353,داشتیم دادم و خرج 700 برگر امروز گرفتم با تومن براش گرفتم کنم حدود برای رفتم رفتم حدود تقریبا یه,food
2354,رفتم داشت امروز کردم گرفتم براش کنم فکر کردم شد حدود تومن 500 پیتزا تقریبا و هم تقریبا کنم دادم,food
2355,که دادم رفتم گرفتم و کردم خریدم امروز امروز اونجا کنم رفتم 700 حدود کنم کافه گرفتم تومن که براش,entertainment
2356,گرفتم رفتم خونه و حدود تومن خریدم که برای فکر 200 شد داشت براش دادم حدود امروز گرفتم امروز وقتی,shopping
2357,فیلم امروز خرج حدود رفتم دیروز خرج و گرفتم تومن که دادم 2000 تقریبا گرفتم براش بعدش کم خرج حدود,entertainment
2358,برای یه رفتم تومن 350 گرفتم براش حدود با تاکسی هم امروز هم گرفتم تقریبا و بعد دادم راستش خریدم,transport
2359,حدود تومن گرفتم 1500 شد دادم راستش اونجا که و براش یه داشت امروز گرفتم رفتم برای لباس خیلی کم,shopping
2360,شد براش راستش بعدش پاپکورن تقریبا خریدم فکر 350 خرج امروز داشتیم تومن دادم کردم گرفتم و حدود رفتم تقریبا,entertainment
2361,با تومن حدود یه امروز سینما دادم شد براش خرج گرفتم رفتم 700 گرفتم بعدش و شد رفتم کم تقریبا,entertainment
2362,حدود رفتم 70 دکتر امروز رفتم امروز بعدش کردم کردم برای تومن و گرفتم فکر براش دادم بعدش برای دادم,health
2363,حدود شد براش 1500 بعد برای رفتم که برای یه دادم تومن گاز گرفتم و گرفتم دادم امروز رفتم امروز,housing
2364,120 بعد براش رفتم حدود بعدش امروز یه دادم گردش و حدود رفتم شد تقریبا تومن تقریبا تقریبا گرفتم امروز,entertainment
2365,مترو خیلی داشت دادم خرج براش گرفتم با و کنم تومن امروز حدود خرج امروز تقریبا رفتم راستش 500 خیلی,transport
2366,رفتم بعد و گرفتم 200 تقریبا حدود حدود اونجا امروز دادم یه داشتیم تومن کافه کردم حدود گرفتم براش امروز,entertainment
2367,فکر 150 کم گرفتم برای وقتی حدود هم امروز حدود و گرفتم رفتم امروز رفتم نسخه دادم خرج تومن براش,health
2368,و دادم شد تقریبا خرج دیروز قهوه گرفتم تقریبا حدود که 2000 براش تقریبا گرفتم امروز تومن که رفتم هم,food
2369,گرفتم با براش 250 اونجا حدود تومن امروز یه داشت کم رفتم برای دادم و جنس خرج دیروز وقتی تقریبا,shopping
2370,رفتم حدود اتوبوس با و امروز رفتم داشت حدود امروز گرفتم حدود کردم 50 داشتیم دادم دادم تومن رفتم براش,transport
2371,هم و تومن با حدود امروز 1500 برای دیروز گرفتم براش امروز قرص برای تقریبا تقریبا داشت خریدم دادم رفتم,health
2372,وقتی و خریدم امروز گرفتم براش تقریبا دیروز داشتیم برای تومن داشت رفتم تقریبا ساختمان دادم دادم 2000 یه حدود,housing
2373,با خیلی حدود دادم اونجا امروز 500 تومن خونه کم تقریبا رفتم براش بعد تقریبا دیروز گرفتم داشتیم و کردم,housing
2374,رفتم امروز راستش گرفتم تعمیر و برای براش خرج خرج 2000 تقریبا امروز دادم هم وقتی خریدم حدود تومن یه,housing
2375,براش 1200 کنم شد خرج گرفتم دادم حدود دادم رفتم امروز اونجا تومن دوستا و بعدش که اونجا امروز که,entertainment
2376,دادم داشت گرفتم رفتم و کولر که امروز وقتی حدود داشتیم خریدم حدود تومن که 700 براش با دادم شد,housing
2377,150 رفتم یه داشت گرفتم خیلی براش خیلی تومن حدود بعدش گرفتم داشت امروز دادم حدود وقتی دادم و کافه,entertainment
2378,تومن 120 گرفتم دادم برگشت اونجا امروز وقتی تقریبا خرج با و حدود براش کردم شد دادم حدود یه رفتم,transport
2379,خرج رفتم امروز با براش امروز تومن فکر گرفتم راستش دادم که 350 خریدم و تقریبا خریدم خریدم حدود شام,food
2380,برای دادم وقتی کم و امروز فکر براش تفریح امروز هم حدود راستش شد داشت گرفتم 900 بعدش رفتم تومن,entertainment
2381,امروز امروز دادم وقتی 700 گرفتم دادم خریدم تقریبا حدود بعدش رفتم و بعد شد کیف تومن تقریبا داشتیم براش,shopping
2382,امروز براش 70 گرفتم تومن حدود برگشت کردم اونجا خیلی کنم امروز گرفتم رفتم و راستش دادم کردم حدود بعد,transport
2383,کم دیروز داشت براش هم میوه برای حدود 900 و خریدم فکر برای رفتم دادم دادم گرفتم امروز بعدش تومن,shopping
2384,وقتی امروز اونجا بعد حدود بعدش فلافل دادم و کردم رفتم خیلی گرفتم که دادم راستش 350 تومن کردم براش,food
2385,خیلی اونجا شد حدود امروز تقریبا گرفتم 70 دادم هم رفتم و دادم تومن گرفتم حدود کنسرت فکر راستش براش,entertainment
2386,اجاره با برای تومن 350 امروز رفتم رفتم بعدش و کنم خرج براش یه دادم راستش کم گرفتم اونجا حدود,housing
2387,ترمینال وقتی امروز شد حدود گرفتم خرج تومن خریدم براش کم خریدم برای دادم 400 و دادم اونجا امروز رفتم,transport
2388,خریدم بعدش گرفتم براش کم دادم اونجا کردم کنم حدود 350 رفتم و تومن خیلی کنم امروز سرم خیلی داشت,health
2389,خیلی امروز یه تقریبا برگشت دادم امروز کردم بعد 70 گرفتم رفتم امروز دادم و حدود براش خرج تومن راستش,transport
2390,خیلی دادم خریدم امروز با داشت 700 که بعد تومن خیلی لباس کنم حدود دیروز گرفتم رفتم و براش خرج,shopping
2391,تومن راستش امروز داشتیم بعدش که با رفتم و شد کردم اسنپ حدود حدود 700 دادم تقریبا یه براش گرفتم,transport
2392,براش حدود خیلی رفتم یه و خریدم شد تومن 120 دادم کردم برای وقتی تخفیف گرفتم دادم امروز هم بعد,shopping
2393,250 تقریبا حدود امروز خیلی حدود تومن میوه دادم راستش خیلی که و رفتم هم گرفتم شد کردم براش بعدش,shopping
2394,فکر حدود که سینما 700 و یه حدود تومن هم داشتیم راستش رفتم گرفتم براش داشتیم راستش امروز دادم رفتم,entertainment
2395,500 بعد رفتم دادم کنم بعد تومن خریدم امروز و خریدم با خرج دادم براش اونجا حدود تقریبا اتوبوس گرفتم,transport
2396,خریدم و امروز امروز 150 داشت دیروز بعدش کردم تومن پیتزا حدود گرفتم حدود براش گرفتم داشت دادم کنم رفتم,food
2397,داشتیم شارژ و رفتم دادم یه حدود شد براش امروز امروز گرفتم کردم دیروز اونجا فکر تومن شد داشتیم 250,housing
2398,و 1200 یه گرفتم امروز اونجا دادم تقریبا کباب دیروز کم رفتم براش اونجا حدود با حدود بعد بعد تومن,food
2399,تومن بعد گرفتم 400 راستش کم کردم تقریبا داشت امروز رفتم گرفتم براش دادم هم اونجا رفتم و حدود بازی,entertainment
2400,وقتی کنم خرج دادم گرفتم یه حدود براش تومن 700 دادم رفتم اونجا و امروز شد پیتزا برای تقریبا خریدم,food
2401,برای داشتیم حدود تومن تاکسی بعد گرفتم دادم گرفتم امروز 900 امروز گرفتم اونجا و رفتم براش رفتم دیروز اونجا,transport
2402,که براش آب رفتم برای گرفتم کم 300 با دادم خریدم امروز بعدش خریدم حدود گرفتم کم کردم تومن و,housing
2403,دیروز داشتیم کنم دادم امروز فکر حدود برای رفتم دکتر دادم تومن وقتی براش حدود 200 و که دادم گرفتم,health
2404,خریدم دادم گرفتم حدود اونجا تقریبا دادم حدود برگشت با دیروز شد تومن رفتم 300 امروز براش وقتی یه و,transport
2405,براش رفتم رفتم گرفتم گرفتم و کنم حدود شارژ رفتم دادم فکر دیروز رفتم هم وقتی برای 250 تومن امروز,housing
2406,اونجا گرفتم براش امروز حدود یه بعد گرفتم امروز دیروز حدود دادم هم تومن رفتم 350 امروز دادم و پیتزا,food
2407,گرفتم اونجا امروز حدود رفتم براش حدود 700 راستش داشت خیلی ناهار راستش تومن تقریبا و اونجا بعدش دادم بعد,food
2408,حدود حدود تقریبا رفتم 250 و اونجا یه فکر براش کرایه تومن دادم امروز گرفتم اونجا که تقریبا خریدم امروز,transport
2409,پیتزا خریدم تومن امروز کنم براش دادم دادم گرفتم هم تقریبا و حدود فکر خریدم خیلی 300 امروز خیلی رفتم,food
2410,گرفتم 2000 دیروز برای امروز و حدود بعد با دادم حدود فکر برای خرج رفتم قرص تومن دیروز شد براش,health
2411,براش امروز گرفتم تقریبا تقریبا امروز حدود رفتم حدود داشت اونجا تومن خریدم 70 کردم وقتی و مسیر تقریبا دادم,transport
2412,دادم دارو که امروز یه راستش حدود رفتم براش یه تومن داشت و که گرفتم دادم بعدش 900 دادم رفتم,health
2413,رفتم براش حدود تقریبا فکر اسنپ تقریبا دادم برای فکر تومن و فکر 700 گرفتم امروز رفتم که فکر امروز,transport
2414,امروز گرفتم داشتیم کفش تومن رفتم یه وقتی کم خریدم تقریبا براش حدود دادم کنم 1200 رفتم حدود حدود و,shopping
2415,با راستش امروز تقریبا شد تقریبا تومن گرفتم حدود رفتم گرفتم هم و دارو تقریبا 400 براش حدود تقریبا دادم,health
2416,که خرج بعدش شد امروز تومن حدود براش تقریبا و دکتر دیروز دادم رفتم حدود 1500 داشتیم گرفتم که کنم,health
2417,50 رفتم حدود که حدود دادم فکر و لباس رفتم تقریبا گرفتم تومن داشتیم کردم خیلی امروز براش شد با,shopping
2418,براش تقریبا بعدش امروز و رفتم امروز دادم حدود شد یه بعدش راستش دادم گرفتم تومن خریدم 2000 کنم قرص,health
2419,راستش خرج امروز و گرفتم بعدش وسایل دادم براش تقریبا خیلی یه تومن تقریبا حدود تقریبا برای 500 رفتم اونجا,shopping
2420,رفتم براش هم 70 شد ویتامین دادم گرفتم کردم یه راستش امروز و تقریبا تومن داشتیم خیلی رفتم با حدود,health
2421,براش با دادم کنم تقریبا حدود سرم امروز هم بعد خریدم تقریبا دادم 900 دیروز گرفتم فکر رفتم و تومن,health
2422,با رفتم گرفتم بیمارستان دادم حدود بعدش حدود گرفتم تومن 150 کم براش شد با و تقریبا امروز حدود دیروز,health
2423,گرفتم شام داشت حدود خریدم تومن گرفتم خریدم براش امروز رفتم تقریبا و 70 دادم حدود تقریبا دادم فکر دیروز,food
2424,دادم تومن شد رفتم 70 امروز دادم کم حدود گرفتم و کردم بعد تقریبا براش خیلی هم داشت نسخه بعدش,health
2425,تومن رفتم گرفتم گرفتم و بعدش گرفتم بعدش با هم حدود اونجا خونه 1500 گرفتم فکر دادم کنم براش امروز,housing
2426,فکر براش دیروز 1200 گرفتم و تومن برای دیروز حدود آزمایش خیلی دادم گرفتم امروز رفتم تقریبا امروز داشتیم اونجا,health
2427,بعد امروز و تومن کنم حدود رفتم 400 کردم داشتیم گرفتم شد براش دادم برای دادم دادم اتوبوس هم امروز,transport
2428,و امروز بعدش مترو داشتیم حدود رفتم داشت براش خرج دادم دیروز خیلی خریدم داشت خریدم گرفتم تومن 250 کردم,transport
2429,رفتم امروز تومن داشت و فکر که تخفیف امروز وقتی براش امروز خرج گرفتم دادم 350 حدود گرفتم امروز کردم,shopping
2430,حدود امروز کردم هم براش داشت برای 400 خونه رفتم تومن گرفتم و راستش حدود تقریبا شد دادم گرفتم رفتم,shopping
2431,دادم ترمینال 50 تومن امروز گرفتم رفتم امروز گرفتم یه حدود برای تقریبا تقریبا شد براش بعد بعدش و تقریبا,transport
2432,تومن کردم حدود کم وقتی هم شد امروز براش گرفتم رفتم و یه با دادم رفتم وقتی کیف 150 یه,shopping
2433,200 خریدم با حدود تومن رفتم یه حدود و برای امروز شد داشت داشتیم گرفتم هم دادم براش داشت تفریح,entertainment
2434,دادم خرج راستش و مسیر هم حدود که تومن امروز تقریبا گرفتم رفتم 350 دیروز دادم که براش حدود بعدش,transport
2435,هم امروز بعد 250 دادم حدود تومن امروز براش دادم تقریبا بازی و یه دادم تقریبا گرفتم دیروز شد رفتم,entertainment
2436,رفتم خرج داشتیم راستش 350 دادم و گرفتم حدود براش اتوبوس دادم گرفتم حدود دادم کنم امروز با امروز تومن,transport
2437,داشت شد تومن امروز تقریبا گرفتم فکر براش و یه هم دادم با که سوپرمارکت 200 که داشتیم حدود رفتم,shopping
2438,براش با حدود حدود رفتم هم تومن تقریبا تقریبا امروز و بعدش دادم گرفتم فلافل 1200 با دیروز تقریبا حدود,food
2439,با دیروز کردم راستش کردم گرفتم و امروز رفتم وقتی تقریبا کافه حدود دادم برای تقریبا براش تومن کم 700,entertainment
2440,خرج فکر امروز حدود رفتم گرفتم دادم خرج کم خریدم تومن گرفتم راستش کم و سفر امروز براش حدود 900,transport
2441,گرفتم خیلی فکر دادم گرفتم تومن داروخونه رفتم براش هم امروز راستش حدود حدود داشت 2000 و راستش امروز داشتیم,health
2442,یه براش وقتی خریدم اجاره تومن 900 دادم راستش و دیروز امروز رفتم گرفتم تقریبا حدود خرج داشتیم داشت کردم,housing
2443,دادم گرفتم شارژ خیلی تقریبا حدود دادم رفتم 1200 یه خرج براش فکر و یه رفتم امروز تومن خرج حدود,housing
2444,تومن امروز برای گرفتم رفتم 250 و خیلی کردم براش اجاره تقریبا حدود خریدم رفتم دادم کم وقتی دادم خیلی,housing
2445,شد تومن حدود شد بعد کفش فکر هم برای دیروز رفتم دادم هم و 70 تقریبا براش گرفتم امروز دیروز,shopping
2446,امروز امروز حدود بعد گرفتم بعدش تومن و برای 2000 رفتم فکر بعدش فکر براش اونجا دادم جنس خرج دادم,shopping
2447,تومن امروز گرفتم دیروز یه تقریبا اونجا شد سینما با 900 حدود امروز خیلی داشت رفتم دادم خرج و براش,entertainment
2448,و کفش بعدش برای بعد تقریبا خریدم بعدش دادم 70 براش تقریبا تومن امروز کردم حدود دیروز رفتم گرفتم اونجا,shopping
2449,حدود گرفتم و داشتیم 400 تومن داشت برای دادم خرج دیروز رفتم امروز تقریبا تقریبا براش امروز گرفتم برگر بعدش,food
2450,200 کنم اونجا حدود و امروز گرفتم خیلی که تومن کم اونجا براش دادم وقتی اتوبوس دادم با رفتم وقتی,transport
2451,دیروز رفتم امروز دادم گرفتم که خیلی خریدم 150 خیلی و تومن حدود خرج خریدم رفتم امروز براش اجاره حدود,housing
2452,گرفتم 700 بعد دادم اونجا برای حدود براش بعد تقریبا با رفتم و امروز خرج دادم کم داشت تومن سرم,health
2453,دیروز گرفتم 200 خرج حدود رفتم خرج امروز کردم فکر تومن کردم هم حدود فکر دادم و ساندویچ راستش براش,food
2454,رفتم 2000 تومن حدود براش دادم و که شد حدود گرفتم امروز هم وقتی وقتی برگر خیلی داشت بعد خرج,food
2455,کنسرت 200 هم خریدم شد دادم با براش تومن کردم حدود با که و امروز امروز تقریبا وقتی گرفتم رفتم,entertainment
2456,دادم حدود گرفتم براش تقریبا دادم کنم حدود وقتی و تومن گرفتم تخفیف کردم امروز 250 رفتم داشتیم داشت کم,shopping
2457,ویتامین امروز که براش بعد 350 بعد و رفتم تومن دادم بعدش کم وقتی گرفتم گرفتم تقریبا حدود داشتیم امروز,health
2458,گرفتم تومن کنم دادم خریدم تقریبا و گرفتم کباب بعدش براش راستش امروز خیلی 250 کردم حدود خیلی رفتم کنم,food
2459,50 خریدم خریدم دیروز ویتامین دادم گرفتم براش خیلی حدود شد شد هم رفتم تومن حدود و داشت اونجا امروز,health
2460,امروز 400 فکر رفتم بعدش داشت گرفتم بعدش حدود دادم خرج شد براش دادم کم تومن و اتوبوس گرفتم حدود,transport
2461,راستش امروز گرفتم دادم تقریبا دادم 120 تومن خریدم براش حدود راستش رفتم کم بعدش دادم و آزمایش بعد رفتم,health
2462,وقتی دادم دادم دیروز امروز گرفتم دادم بعد کنم 1500 گاز تومن یه رفتم رفتم خیلی براش و حدود امروز,housing
2463,امروز رفتم دادم با 900 که کولر امروز و براش برای اونجا حدود امروز کم که داشتیم خریدم تومن گرفتم,housing
2464,کنم دیروز دادم اونجا دادم حدود 2000 رفتم امروز امروز گرفتم رفتم و هم تومن براش گرفتم کنسرت حدود رفتم,entertainment
2465,دادم کم حدود خیلی ساختمان بعدش داشتیم حدود خیلی براش امروز و 400 رفتم تقریبا تومن هم خرج گرفتم کم,housing
2466,بعدش 500 گرفتم خریدم رفتم با با دادم کردم حدود و خونه خرج یه امروز دادم تومن حدود براش تقریبا,housing
2467,تومن گرفتم براش خیلی دادم تقریبا گرفتم حدود رفتم یه اونجا و امروز رفتم فکر برگشت حدود 500 گرفتم دادم,transport
2468,یه راستش 700 دادم یه امروز خرج و براش یه بعد دادم امروز گرفتم دادم دیروز خونه حدود رفتم تومن,housing
2469,و رفتم با دادم براش کنم خرج راستش کم هم گرفتم تومن حدود کم نسخه برای 1200 دادم تقریبا امروز,health
2470,داشت هم دیروز دادم اونجا امروز فکر 250 و گرفتم یه گردش حدود دادم براش تومن خریدم رفتم گرفتم خرج,entertainment
2471,رفتم دیروز گرفتم برای خیلی اونجا براش شد حدود دادم یه با 900 امروز و دادم با تومن کنم آب,housing
2472,براش دادم یه تومن خریدم و داشتیم گرفتم خرج دادم هم رفتم که تعمیر حدود شد امروز 900 بعد حدود,housing
2473,و 700 خرج دیروز داشتیم گرفتم اونجا دیروز حدود شد تومن رفتم براش دادم برای امروز فیلم که داشت تقریبا,entertainment
2474,بعد گرفتم کیک خیلی دادم برای براش خیلی 900 بعد و حدود امروز رفتم کم دادم با خریدم تومن فکر,food
2475,رفتم حدود و امروز بعد تومن 120 با دیروز بعدش دیروز خریدم امروز بلیط گرفتم دادم داشتیم برای براش هم,entertainment
2476,دیروز که رفتم برای براش حدود امروز دادم با حدود اونجا تقریبا پیتزا تومن با و امروز دیروز 150 گرفتم,food
2477,راستش حدود کنم رفتم خونه یه گرفتم کم حدود براش هم دادم تومن 250 و هم هم امروز بعد کم,housing
2478,گرفتم حدود راستش براش دادم کنم امروز داشتیم 200 بعدش تومن که دادم درمان فکر هم بعد رفتم شد و,health
2479,کم داشت داشت راستش یه رفتم حدود کرایه خرج تومن راستش خریدم براش داشت گرفتم امروز دادم فکر 300 و,transport
2480,و هم یه کنم تومن 500 یه دادم کردم کنم امروز حدود که گرفتم براش رفتم خیلی خیلی برق گرفتم,housing
2481,حدود حدود 400 دادم بعد امروز مرغ بعد کم و تومن با براش خریدم دیروز رفتم دادم تقریبا وقتی گرفتم,food
2482,دادم کم گرفتم دادم امروز دیروز 1500 رفتم رفت دادم رفتم فکر کم تومن براش کم حدود حدود خرج و,transport
2483,رفتم تومن براش فکر خریدم گرفتم حدود بعدش گرفتم امروز و خرج با دادم بیمارستان وقتی حدود 500 یه خریدم,health
2484,گرفتم یه که رفتم بعدش خرج حدود حدود و بعد امروز 50 داروخونه داشتیم براش دادم تقریبا وقتی تومن راستش,health
2485,120 و خریدم رفتم براش رفتم شد گرفتم تومن کم گاز بعدش خریدم گرفتم خریدم امروز تقریبا اونجا حدود دادم,housing
2486,بعدش حدود امروز دادم با 700 گرفتم و دادم تومن براش کم داشتیم میوه رفتم دادم خریدم برای داشتیم تقریبا,shopping
2487,تومن رفتم هم سرم حدود امروز و گرفتم بعدش خرج 2000 داشتیم کم خیلی دیروز براش گرفتم اونجا هم دادم,health
2488,تومن دادم کردم امروز داشتیم و امروز رفتم مترو داشت گرفتم کنم امروز با خرج دادم براش حدود خریدم 1500,transport
2489,اونجا حدود هم تومن رفتم امروز گرفتم کم براش بعد فکر 300 بعد کردم ترمینال خرج دادم حدود و دادم,transport
